transaction_id,customer_id,amount,payment_method,payment_status,failure_reason,previous_transactions,previous_successes,previous_failures,previous_success_rate,retry_count,days_since_failure,checkout_abandoned,customer_lifetime_value,recovered
txn_005722,cust_01648,1192.91,wallet,success,none,7,5,2,0.7143,0,0.0,0,108341.62,1
txn_005723,cust_01119,3572.92,netbanking,abandoned,none,35,19,16,0.5429,0,0.75,1,71554.3,1
txn_005724,cust_01084,2041.27,card,abandoned,none,35,29,6,0.8286,0,3.7,1,20815.48,0
txn_005725,cust_02369,1069.13,upi,success,none,5,4,1,0.8,0,0.0,0,140582.26,1
txn_005726,cust_01267,1442.67,wallet,success,none,26,24,2,0.9231,0,0.0,0,55387.32,1
txn_005727,cust_01071,116.24,card,success,none,26,25,1,0.9615,0,0.0,0,38914.13,1
txn_005728,cust_00963,4419.46,wallet,success,none,25,24,1,0.96,0,0.0,0,23018.58,1
txn_005729,cust_00078,381.98,netbanking,success,none,6,4,2,0.6667,0,0.0,0,13762.36,1
txn_005730,cust_00924,459.84,wallet,success,none,23,14,9,0.6087,0,0.0,0,8250.06,1
txn_005731,cust_00389,864.35,upi,success,none,35,28,7,0.8,0,0.0,0,34496.61,1
txn_005732,cust_02374,222.97,netbanking,abandoned,none,40,31,9,0.775,0,5.19,1,24135.88,0
txn_005733,cust_01525,2137.98,netbanking,success,none,25,21,4,0.84,0,0.0,0,127501.89,1
txn_005734,cust_02047,1921.79,card,abandoned,none,8,6,2,0.75,0,1.54,1,58495.51,0
txn_005735,cust_00793,823.42,wallet,success,none,25,24,1,0.96,0,0.0,0,131126.38,1
txn_005736,cust_02003,679.91,wallet,success,none,29,27,2,0.931,0,0.0,0,16269.52,1
txn_005737,cust_01951,669.55,wallet,success,none,23,20,3,0.8696,0,0.0,0,124652.7,1
txn_005738,cust_02290,2476.99,wallet,success,none,37,27,10,0.7297,0,0.0,0,41092.29,1
txn_005739,cust_01265,272.13,upi,success,none,16,12,4,0.75,0,0.0,0,49557.05,1
txn_005740,cust_00299,889.8,netbanking,success,none,20,14,6,0.7,0,0.0,0,86793.71,1
txn_005741,cust_02275,290.2,upi,abandoned,none,37,23,14,0.6216,0,4.6,1,73060.85,0
txn_005742,cust_00734,2889.23,wallet,failed,bank_decline,22,14,8,0.6364,1,2.89,0,131582.52,0
txn_005743,cust_02008,956.98,wallet,success,none,4,3,1,0.75,0,0.0,0,139046.24,1
txn_005744,cust_00136,2314.04,upi,success,none,6,5,1,0.8333,0,0.0,0,63464.51,1
txn_005745,cust_00436,4672.91,netbanking,success,none,10,8,2,0.8,0,0.0,0,75257.95,1
txn_005746,cust_01261,4752.5,netbanking,success,none,13,12,1,0.9231,0,0.0,0,72372.45,1
txn_005747,cust_01029,481.98,wallet,success,none,37,27,10,0.7297,0,0.0,0,101485.77,1
txn_005748,cust_01072,1825.23,upi,success,none,1,1,0,1.0,0,0.0,0,112124.87,1
txn_005749,cust_02149,4110.89,wallet,success,none,34,31,3,0.9118,0,0.0,0,136251.19,1
txn_005750,cust_01025,2687.8,wallet,failed,insufficient_funds,8,7,1,0.875,2,11.77,0,50271.93,0
txn_005751,cust_02470,2967.07,upi,success,none,32,31,1,0.9688,0,0.0,0,29276.6,1
txn_005752,cust_00919,225.13,upi,success,none,30,18,12,0.6,0,0.0,0,75315.2,1
txn_005753,cust_02345,2646.91,wallet,success,none,39,36,3,0.9231,0,0.0,0,30644.76,1
txn_005754,cust_01852,606.11,card,abandoned,none,15,14,1,0.9333,0,4.13,1,109348.16,1
txn_005755,cust_00185,2603.69,card,failed,authentication_failed,16,14,2,0.875,1,6.11,0,40754.05,1
txn_005756,cust_00711,2547.35,upi,success,none,4,4,0,1.0,0,0.0,0,118594.81,1
txn_005757,cust_02325,2416.12,wallet,abandoned,none,12,9,3,0.75,0,6.28,1,86140.05,0
txn_005758,cust_01921,1199.13,upi,success,none,16,14,2,0.875,0,0.0,0,72807.52,1
txn_005759,cust_01492,4994.49,netbanking,failed,authentication_failed,24,19,5,0.7917,1,2.28,0,9260.43,0
txn_005760,cust_01913,2231.23,upi,success,none,27,21,6,0.7778,0,0.0,0,66662.49,1
txn_005761,cust_01263,1847.37,upi,failed,authentication_failed,21,15,6,0.7143,3,2.96,0,44425.77,0
txn_005762,cust_01695,526.15,upi,failed,technical_error,27,24,3,0.8889,3,7.16,0,145635.13,0
txn_005763,cust_02261,1990.4,wallet,failed,insufficient_funds,36,22,14,0.6111,2,9.46,0,43389.57,0
txn_005764,cust_01421,9688.65,wallet,abandoned,none,15,14,1,0.9333,0,3.4,1,78397.19,0
txn_005765,cust_02422,333.56,netbanking,failed,bank_decline,1,1,0,1.0,3,3.91,0,35688.76,0
txn_005766,cust_00210,2779.72,card,success,none,20,15,5,0.75,0,0.0,0,76561.25,1
txn_005767,cust_01621,3153.41,wallet,success,none,10,9,1,0.9,0,0.0,0,116380.61,1
txn_005768,cust_01437,7521.49,wallet,failed,network_error,14,13,1,0.9286,2,7.3,0,13916.52,0
txn_005769,cust_01587,2767.61,wallet,success,none,34,32,2,0.9412,0,0.0,0,38123.02,1
txn_005770,cust_01086,1353.81,wallet,failed,network_error,35,32,3,0.9143,2,11.8,0,59565.74,0
txn_005771,cust_00978,2043.89,netbanking,failed,network_error,13,13,0,1.0,2,9.1,0,143643.27,0
txn_005772,cust_00532,1024.48,netbanking,success,none,26,22,4,0.8462,0,0.0,0,3073.88,1
txn_005773,cust_01814,4533.54,wallet,success,none,38,31,7,0.8158,0,0.0,0,87466.65,1
txn_005774,cust_02291,284.58,netbanking,success,none,13,12,1,0.9231,0,0.0,0,75350.9,1
txn_005775,cust_01632,822.32,netbanking,failed,technical_error,15,11,4,0.7333,2,4.73,0,100164.22,1
txn_005776,cust_01807,2092.59,netbanking,success,none,12,8,4,0.6667,0,0.0,0,142091.58,1
txn_005777,cust_00134,4319.65,wallet,success,none,37,34,3,0.9189,0,0.0,0,37686.09,1
txn_005778,cust_02180,1321.1,card,success,none,37,30,7,0.8108,0,0.0,0,22882.9,1
txn_005779,cust_01651,612.57,card,success,none,27,12,15,0.4444,0,0.0,0,74469.22,1
txn_005780,cust_01015,1084.77,wallet,success,none,3,3,0,1.0,0,0.0,0,149578.6,1
txn_005781,cust_02150,928.01,upi,success,none,24,17,7,0.7083,0,0.0,0,58825.87,1
txn_005782,cust_00120,971.68,wallet,success,none,25,18,7,0.72,0,0.0,0,40515.26,1
txn_005783,cust_01126,866.81,upi,success,none,6,5,1,0.8333,0,0.0,0,138411.69,1
txn_005784,cust_01583,867.19,card,success,none,19,13,6,0.6842,0,0.0,0,75334.85,1
txn_005785,cust_01055,240.82,upi,success,none,6,5,1,0.8333,0,0.0,0,79300.49,1
txn_005786,cust_00579,1808.32,wallet,success,none,2,1,1,0.5,0,0.0,0,26962.68,1
txn_005787,cust_02184,2629.99,wallet,success,none,37,27,10,0.7297,0,0.0,0,96005.78,1
txn_005788,cust_00828,5993.29,netbanking,abandoned,none,29,28,1,0.9655,0,3.32,1,53380.5,1
txn_005789,cust_01092,3166.56,wallet,failed,insufficient_funds,25,20,5,0.8,1,3.14,0,123680.71,0
txn_005790,cust_00560,3008.99,wallet,success,none,18,16,2,0.8889,0,0.0,0,29281.48,1
txn_005791,cust_01944,1800.85,netbanking,success,none,24,21,3,0.875,0,0.0,0,123971.34,1
txn_005792,cust_00220,229.85,netbanking,failed,insufficient_funds,21,16,5,0.7619,0,12.29,0,70283.24,1
txn_005793,cust_02004,1772.49,wallet,success,none,36,34,2,0.9444,0,0.0,0,129861.38,1
txn_005794,cust_00452,1498.73,netbanking,success,none,23,14,9,0.6087,0,0.0,0,50533.55,1
txn_005795,cust_02121,3751.36,netbanking,success,none,18,12,6,0.6667,0,0.0,0,128948.33,1
txn_005796,cust_02318,2362.51,wallet,success,none,12,11,1,0.9167,0,0.0,0,82735.95,1
txn_005797,cust_00967,1176.3,upi,success,none,10,7,3,0.7,0,0.0,0,62531.06,1
txn_005798,cust_00881,9491.5,netbanking,success,none,15,13,2,0.8667,0,0.0,0,52557.44,1
txn_005799,cust_01105,3128.96,wallet,success,none,37,25,12,0.6757,0,0.0,0,48516.65,1
txn_005800,cust_01399,1881.58,upi,abandoned,none,35,31,4,0.8857,0,6.39,1,60259.66,0
txn_005801,cust_00752,2111.84,wallet,success,none,9,7,2,0.7778,0,0.0,0,131077.29,1
txn_005802,cust_00119,1423.94,wallet,failed,authentication_failed,11,9,2,0.8182,2,6.11,0,57466.99,0
txn_005803,cust_01970,1361.72,upi,success,none,31,28,3,0.9032,0,0.0,0,138731.26,1
txn_005804,cust_02220,152.9,upi,abandoned,none,21,18,3,0.8571,0,4.24,1,61917.92,1
txn_005805,cust_01635,536.42,upi,failed,technical_error,1,1,0,1.0,0,1.87,0,142369.43,1
txn_005806,cust_01039,779.83,netbanking,success,none,20,14,6,0.7,0,0.0,0,87786.65,1
txn_005807,cust_01219,2101.98,upi,success,none,18,15,3,0.8333,0,0.0,0,117748.67,1
txn_005808,cust_01018,256.8,wallet,success,none,19,17,2,0.8947,0,0.0,0,131634.73,1
txn_005809,cust_00037,795.39,netbanking,failed,technical_error,21,17,4,0.8095,0,6.9,0,126584.94,1
txn_005810,cust_00184,699.72,wallet,failed,network_error,27,24,3,0.8889,0,12.42,0,120533.04,0
txn_005811,cust_01095,1505.31,upi,success,none,8,7,1,0.875,0,0.0,0,5800.38,1
txn_005812,cust_02162,2107.22,card,failed,network_error,23,18,5,0.7826,3,7.48,0,122768.28,0
txn_005813,cust_00804,702.18,upi,success,none,9,6,3,0.6667,0,0.0,0,10401.98,1
txn_005814,cust_01439,754.51,wallet,success,none,8,7,1,0.875,0,0.0,0,88846.51,1
txn_005815,cust_01346,678.38,netbanking,success,none,23,15,8,0.6522,0,0.0,0,142824.45,1
txn_005816,cust_01193,906.75,netbanking,success,none,1,1,0,1.0,0,0.0,0,105723.93,1
txn_005817,cust_02106,1272.65,upi,success,none,13,10,3,0.7692,0,0.0,0,48350.1,1
txn_005818,cust_01851,4989.67,card,failed,authentication_failed,26,22,4,0.8462,2,3.52,0,3849.59,0
txn_005819,cust_01754,486.63,wallet,failed,network_error,4,4,0,1.0,2,13.28,0,137786.63,0
txn_005820,cust_00171,7714.38,netbanking,abandoned,none,24,18,6,0.75,0,4.15,1,87793.93,1
txn_005821,cust_00763,390.01,upi,success,none,27,19,8,0.7037,0,0.0,0,8935.28,1
txn_005822,cust_01785,3479.49,upi,failed,network_error,31,26,5,0.8387,1,5.98,0,10511.72,0
txn_005823,cust_00222,832.31,upi,failed,bank_decline,33,23,10,0.697,1,11.68,0,71504.74,0
txn_005824,cust_00534,538.64,wallet,success,none,24,14,10,0.5833,0,0.0,0,101251.43,1
txn_005825,cust_02460,4998.43,card,failed,network_error,7,7,0,1.0,3,5.0,0,19748.29,0
txn_005826,cust_01003,1453.53,upi,success,none,9,8,1,0.8889,0,0.0,0,1772.04,1
txn_005827,cust_00481,1398.96,netbanking,success,none,3,2,1,0.6667,0,0.0,0,49331.83,1
txn_005828,cust_00247,1015.28,card,success,none,31,22,9,0.7097,0,0.0,0,68060.39,1
txn_005829,cust_00670,748.85,upi,success,none,38,32,6,0.8421,0,0.0,0,60667.02,1
txn_005830,cust_02496,1122.32,netbanking,success,none,3,2,1,0.6667,0,0.0,0,86080.82,1
txn_005831,cust_01337,100.0,upi,success,none,10,8,2,0.8,0,0.0,0,77112.91,1
txn_005832,cust_00322,209.83,card,success,none,30,21,9,0.7,0,0.0,0,85907.6,1
txn_005833,cust_01575,1982.9,card,failed,insufficient_funds,37,29,8,0.7838,2,7.44,0,65540.3,1
txn_005834,cust_00134,4371.13,card,failed,insufficient_funds,37,34,3,0.9189,2,4.23,0,37686.09,0
txn_005835,cust_01837,5237.27,card,failed,network_error,34,29,5,0.8529,3,10.62,0,29395.93,0
txn_005836,cust_01832,514.4,card,success,none,26,25,1,0.9615,0,0.0,0,64924.79,1
txn_005837,cust_00616,1624.28,netbanking,failed,network_error,28,17,11,0.6071,2,3.39,0,130345.73,0
txn_005838,cust_01535,149.38,upi,success,none,6,5,1,0.8333,0,0.0,0,87534.82,1
txn_005839,cust_00770,942.57,card,success,none,31,28,3,0.9032,0,0.0,0,104714.73,1
txn_005840,cust_00539,3052.43,netbanking,failed,insufficient_funds,36,31,5,0.8611,2,2.67,0,49872.94,0
txn_005841,cust_01913,1316.2,wallet,failed,technical_error,27,21,6,0.7778,0,4.78,0,66662.49,1
txn_005842,cust_00169,961.27,card,success,none,8,6,2,0.75,0,0.0,0,12211.34,1
txn_005843,cust_02356,1321.75,wallet,failed,technical_error,5,3,2,0.6,2,11.85,0,12787.68,0
txn_005844,cust_02056,4831.19,wallet,success,none,35,29,6,0.8286,0,0.0,0,80447.67,1
txn_005845,cust_01387,1048.69,upi,failed,network_error,26,11,15,0.4231,2,8.23,0,73929.35,1
txn_005846,cust_01333,1440.35,upi,success,none,38,37,1,0.9737,0,0.0,0,13628.04,1
txn_005847,cust_01046,6120.47,netbanking,success,none,19,12,7,0.6316,0,0.0,0,55764.04,1
txn_005848,cust_00973,1066.01,netbanking,success,none,31,25,6,0.8065,0,0.0,0,79296.1,1
txn_005849,cust_01692,260.73,netbanking,success,none,10,8,2,0.8,0,0.0,0,113083.04,1
txn_005850,cust_00862,5262.74,netbanking,failed,technical_error,13,11,2,0.8462,0,12.04,0,119017.79,0
txn_005851,cust_00550,3698.18,card,success,none,35,30,5,0.8571,0,0.0,0,63449.89,1
txn_005852,cust_01229,145.96,wallet,failed,authentication_failed,21,17,4,0.8095,3,13.08,0,54744.33,0
txn_005853,cust_02353,1175.93,card,success,none,10,8,2,0.8,0,0.0,0,130370.39,1
txn_005854,cust_00482,1310.07,card,success,none,4,3,1,0.75,0,0.0,0,44711.8,1
txn_005855,cust_01182,5264.02,card,success,none,16,11,5,0.6875,0,0.0,0,29597.88,1
txn_005856,cust_00158,1320.31,upi,success,none,39,28,11,0.7179,0,0.0,0,32383.82,1
txn_005857,cust_01356,1581.17,netbanking,success,none,19,13,6,0.6842,0,0.0,0,26063.14,1
txn_005858,cust_01272,1631.06,wallet,success,none,14,12,2,0.8571,0,0.0,0,66329.79,1
txn_005859,cust_00433,840.43,wallet,success,none,6,5,1,0.8333,0,0.0,0,34480.4,1
txn_005860,cust_02309,4901.18,netbanking,failed,authentication_failed,35,19,16,0.5429,0,2.24,0,5851.83,1
txn_005861,cust_00906,606.52,netbanking,failed,bank_decline,23,20,3,0.8696,3,6.09,0,146330.75,0
txn_005862,cust_00086,824.31,wallet,success,none,13,12,1,0.9231,0,0.0,0,107229.4,1
txn_005863,cust_00627,1331.5,wallet,success,none,36,29,7,0.8056,0,0.0,0,4911.82,1
txn_005864,cust_01477,351.41,card,failed,network_error,8,5,3,0.625,2,13.28,0,68552.4,0
txn_005865,cust_00828,7827.58,netbanking,success,none,29,28,1,0.9655,0,0.0,0,53380.5,1
txn_005866,cust_00203,1338.29,upi,success,none,3,3,0,1.0,0,0.0,0,106609.01,1
txn_005867,cust_01378,3055.22,card,failed,network_error,19,14,5,0.7368,2,8.75,0,44110.65,0
txn_005868,cust_01490,514.15,wallet,failed,insufficient_funds,37,21,16,0.5676,3,13.89,0,94502.39,0
txn_005869,cust_00880,2729.12,card,success,none,11,10,1,0.9091,0,0.0,0,25133.08,1
txn_005870,cust_01982,2970.82,wallet,success,none,33,26,7,0.7879,0,0.0,0,45538.06,1
txn_005871,cust_01459,3431.9,upi,success,none,5,3,2,0.6,0,0.0,0,3486.72,1
txn_005872,cust_02378,9000.18,upi,success,none,9,8,1,0.8889,0,0.0,0,79484.61,1
txn_005873,cust_00209,766.45,netbanking,success,none,8,7,1,0.875,0,0.0,0,108243.39,1
txn_005874,cust_01518,1111.37,netbanking,success,none,13,12,1,0.9231,0,0.0,0,110137.04,1
txn_005875,cust_00650,575.22,upi,success,none,26,24,2,0.9231,0,0.0,0,147682.4,1
txn_005876,cust_02389,1216.55,card,success,none,23,21,2,0.913,0,0.0,0,72766.1,1
txn_005877,cust_00190,2602.21,card,failed,authentication_failed,15,12,3,0.8,0,7.38,0,34215.61,0
txn_005878,cust_02121,2465.71,netbanking,success,none,18,12,6,0.6667,0,0.0,0,128948.33,1
txn_005879,cust_00361,6910.19,upi,success,none,4,3,1,0.75,0,0.0,0,38619.28,1
txn_005880,cust_02261,2186.81,card,success,none,36,22,14,0.6111,0,0.0,0,43389.57,1
txn_005881,cust_01514,1340.18,card,success,none,37,33,4,0.8919,0,0.0,0,117891.58,1
txn_005882,cust_01168,449.55,upi,success,none,27,25,2,0.9259,0,0.0,0,21486.24,1
txn_005883,cust_00973,3185.36,card,abandoned,none,31,25,6,0.8065,0,3.09,1,79296.1,1
txn_005884,cust_00175,1145.39,card,failed,bank_decline,14,10,4,0.7143,3,7.31,0,102627.94,0
txn_005885,cust_00258,3258.56,card,success,none,5,4,1,0.8,0,0.0,0,62815.32,1
txn_005886,cust_01843,875.88,upi,failed,authentication_failed,5,4,1,0.8,3,6.11,0,123752.73,0
txn_005887,cust_01119,4450.22,card,failed,technical_error,35,19,16,0.5429,1,4.26,0,71554.3,0
txn_005888,cust_00761,1971.04,netbanking,success,none,15,8,7,0.5333,0,0.0,0,122688.79,1
txn_005889,cust_01782,3612.85,netbanking,success,none,24,22,2,0.9167,0,0.0,0,84657.11,1
txn_005890,cust_01692,1970.05,netbanking,success,none,10,8,2,0.8,0,0.0,0,113083.04,1
txn_005891,cust_01897,530.95,card,failed,bank_decline,18,15,3,0.8333,3,8.43,0,131892.86,0
txn_005892,cust_00982,929.48,wallet,success,none,14,13,1,0.9286,0,0.0,0,103845.75,1
txn_005893,cust_02123,372.26,upi,success,none,13,12,1,0.9231,0,0.0,0,40221.96,1
txn_005894,cust_01818,1611.06,netbanking,success,none,27,22,5,0.8148,0,0.0,0,9055.23,1
txn_005895,cust_01275,310.25,wallet,success,none,27,22,5,0.8148,0,0.0,0,101273.67,1
txn_005896,cust_01254,1797.0,netbanking,success,none,9,8,1,0.8889,0,0.0,0,46394.04,1
txn_005897,cust_02331,100.0,netbanking,success,none,1,1,0,1.0,0,0.0,0,27314.48,1
txn_005898,cust_01353,3010.72,wallet,success,none,6,4,2,0.6667,0,0.0,0,85244.27,1
txn_005899,cust_00803,444.22,netbanking,success,none,31,29,2,0.9355,0,0.0,0,95128.64,1
txn_005900,cust_01552,515.99,upi,failed,technical_error,20,15,5,0.75,3,3.83,0,124131.62,0
txn_005901,cust_01592,5281.01,wallet,success,none,37,34,3,0.9189,0,0.0,0,75856.6,1
txn_005902,cust_02128,1844.17,upi,abandoned,none,38,31,7,0.8158,0,0.94,1,32701.34,0
txn_005903,cust_00746,3122.33,card,success,none,13,9,4,0.6923,0,0.0,0,55808.3,1
txn_005904,cust_00996,490.13,card,success,none,9,9,0,1.0,0,0.0,0,17274.76,1
txn_005905,cust_00563,3504.83,card,failed,bank_decline,14,11,3,0.7857,3,2.99,0,96613.97,0
txn_005906,cust_02286,1167.4,netbanking,success,none,6,4,2,0.6667,0,0.0,0,60440.66,1
txn_005907,cust_00264,1506.62,card,success,none,37,29,8,0.7838,0,0.0,0,57676.77,1
txn_005908,cust_01233,5944.95,netbanking,success,none,6,5,1,0.8333,0,0.0,0,28921.38,1
txn_005909,cust_01088,418.68,netbanking,success,none,15,14,1,0.9333,0,0.0,0,125388.42,1
txn_005910,cust_01334,3337.7,wallet,success,none,9,7,2,0.7778,0,0.0,0,47664.68,1
txn_005911,cust_01524,1969.25,wallet,success,none,1,1,0,1.0,0,0.0,0,114080.44,1
txn_005912,cust_00009,1082.37,upi,failed,network_error,35,29,6,0.8286,0,11.91,0,63508.45,1
txn_005913,cust_01621,448.48,wallet,success,none,10,9,1,0.9,0,0.0,0,116380.61,1
txn_005914,cust_01047,1070.29,netbanking,success,none,15,9,6,0.6,0,0.0,0,33650.16,1
txn_005915,cust_00919,590.9,card,success,none,30,18,12,0.6,0,0.0,0,75315.2,1
txn_005916,cust_00440,4388.99,netbanking,abandoned,none,16,13,3,0.8125,0,2.55,1,69061.18,0
txn_005917,cust_01038,1468.15,card,success,none,18,17,1,0.9444,0,0.0,0,143151.19,1
txn_005918,cust_00360,680.64,wallet,success,none,22,18,4,0.8182,0,0.0,0,28470.19,1
txn_005919,cust_00409,318.11,netbanking,success,none,28,23,5,0.8214,0,0.0,0,95582.92,1
txn_005920,cust_00340,842.99,upi,success,none,28,19,9,0.6786,0,0.0,0,149498.09,1
txn_005921,cust_00089,4611.16,netbanking,success,none,34,29,5,0.8529,0,0.0,0,68271.44,1
txn_005922,cust_00965,1497.32,card,success,none,8,7,1,0.875,0,0.0,0,29426.86,1
txn_005923,cust_01309,1118.57,upi,success,none,8,5,3,0.625,0,0.0,0,4365.18,1
txn_005924,cust_00769,7322.36,card,failed,technical_error,9,8,1,0.8889,3,12.6,0,6707.18,0
txn_005925,cust_00839,884.88,card,failed,technical_error,37,27,10,0.7297,0,10.93,0,5825.41,1
txn_005926,cust_00838,596.86,upi,success,none,24,21,3,0.875,0,0.0,0,54960.44,1
txn_005927,cust_02071,2006.38,upi,failed,authentication_failed,25,23,2,0.92,0,0.63,0,101321.51,1
txn_005928,cust_02471,2037.68,upi,success,none,12,10,2,0.8333,0,0.0,0,81999.46,1
txn_005929,cust_01211,744.87,wallet,success,none,9,7,2,0.7778,0,0.0,0,118784.21,1
txn_005930,cust_01368,603.25,card,success,none,6,5,1,0.8333,0,0.0,0,66421.42,1
txn_005931,cust_01440,5693.44,wallet,success,none,25,20,5,0.8,0,0.0,0,53378.81,1
txn_005932,cust_01188,868.71,card,success,none,15,15,0,1.0,0,0.0,0,45696.22,1
txn_005933,cust_00794,313.6,upi,success,none,3,3,0,1.0,0,0.0,0,95714.95,1
txn_005934,cust_01983,1624.36,wallet,failed,network_error,36,27,9,0.75,0,3.17,0,129245.42,1
txn_005935,cust_00045,3276.7,card,failed,bank_decline,30,22,8,0.7333,0,5.68,0,22287.87,0
txn_005936,cust_01178,1106.98,netbanking,failed,bank_decline,19,9,10,0.4737,3,1.63,0,3554.25,0
txn_005937,cust_00980,2291.88,card,success,none,15,14,1,0.9333,0,0.0,0,141281.35,1
txn_005938,cust_02497,469.97,card,success,none,25,22,3,0.88,0,0.0,0,99030.27,1
txn_005939,cust_00357,2510.56,card,success,none,32,27,5,0.8438,0,0.0,0,16285.56,1
txn_005940,cust_01631,515.32,upi,success,none,40,29,11,0.725,0,0.0,0,118261.78,1
txn_005941,cust_00355,1817.42,wallet,abandoned,none,36,22,14,0.6111,0,2.44,1,44528.36,1
txn_005942,cust_00597,2886.12,netbanking,success,none,21,13,8,0.619,0,0.0,0,57754.76,1
txn_005943,cust_00614,1478.38,wallet,success,none,36,30,6,0.8333,0,0.0,0,84690.82,1
txn_005944,cust_00222,389.38,card,success,none,33,23,10,0.697,0,0.0,0,71504.74,1
txn_005945,cust_00236,406.64,card,success,none,7,6,1,0.8571,0,0.0,0,116984.64,1
txn_005946,cust_00032,6588.76,upi,failed,network_error,5,4,1,0.8,3,7.74,0,91760.52,1
txn_005947,cust_02372,621.33,upi,success,none,34,22,12,0.6471,0,0.0,0,114984.46,1
txn_005948,cust_00291,2878.79,card,success,none,16,14,2,0.875,0,0.0,0,19806.93,1
txn_005949,cust_01570,1507.75,wallet,failed,technical_error,5,3,2,0.6,1,11.36,0,30464.8,0
txn_005950,cust_01495,490.76,card,success,none,7,6,1,0.8571,0,0.0,0,134245.99,1
txn_005951,cust_00948,786.22,upi,success,none,40,26,14,0.65,0,0.0,0,48460.97,1
txn_005952,cust_02170,7330.75,netbanking,failed,network_error,39,33,6,0.8462,0,12.21,0,107878.1,1
txn_005953,cust_01938,43899.03,upi,failed,technical_error,27,21,6,0.7778,2,2.72,0,6338.96,0
txn_005954,cust_02163,975.24,card,success,none,23,22,1,0.9565,0,0.0,0,73542.37,1
txn_005955,cust_01622,910.16,netbanking,success,none,34,19,15,0.5588,0,0.0,0,129239.75,1
txn_005956,cust_01370,260.27,netbanking,failed,technical_error,16,11,5,0.6875,0,2.08,0,32271.85,1
txn_005957,cust_00282,257.26,upi,success,none,25,19,6,0.76,0,0.0,0,42460.24,1
txn_005958,cust_02067,568.36,upi,failed,insufficient_funds,37,27,10,0.7297,0,8.53,0,123421.28,1
txn_005959,cust_01603,858.34,netbanking,failed,bank_decline,25,23,2,0.92,3,2.92,0,53865.89,0
txn_005960,cust_01294,1305.78,wallet,failed,network_error,36,26,10,0.7222,2,2.79,0,87497.23,0
txn_005961,cust_00217,2670.8,upi,success,none,1,1,0,1.0,0,0.0,0,46277.37,1
txn_005962,cust_01155,1670.5,upi,success,none,27,24,3,0.8889,0,0.0,0,44983.65,1
txn_005963,cust_00956,2715.44,wallet,abandoned,none,38,36,2,0.9474,0,0.33,1,46844.0,1
txn_005964,cust_00393,724.91,wallet,success,none,39,33,6,0.8462,0,0.0,0,112594.7,1
txn_005965,cust_01105,1247.89,wallet,success,none,37,25,12,0.6757,0,0.0,0,48516.65,1
txn_005966,cust_01397,930.67,card,success,none,30,25,5,0.8333,0,0.0,0,95591.24,1
txn_005967,cust_00918,377.39,card,abandoned,none,32,23,9,0.7188,0,4.43,1,149399.44,1
txn_005968,cust_01928,186.04,upi,success,none,32,27,5,0.8438,0,0.0,0,48774.44,1
txn_005969,cust_02209,685.99,netbanking,success,none,31,27,4,0.871,0,0.0,0,118643.78,1
txn_005970,cust_01551,112.06,wallet,success,none,8,5,3,0.625,0,0.0,0,14472.71,1
txn_005971,cust_00387,431.44,wallet,abandoned,none,38,33,5,0.8684,0,1.73,1,99516.27,1
txn_005972,cust_02306,2310.39,card,success,none,15,14,1,0.9333,0,0.0,0,112775.24,1
txn_005973,cust_00235,1603.85,netbanking,failed,technical_error,1,1,0,1.0,0,10.86,0,134006.31,0
txn_005974,cust_02246,1368.41,card,success,none,34,31,3,0.9118,0,0.0,0,43683.92,1
txn_005975,cust_02000,4361.3,card,abandoned,none,4,3,1,0.75,0,2.69,1,103898.63,0
txn_005976,cust_00115,646.47,netbanking,failed,insufficient_funds,6,3,3,0.5,3,4.97,0,139028.68,0
txn_005977,cust_01213,2649.04,netbanking,failed,network_error,23,22,1,0.9565,1,13.05,0,9000.77,1
txn_005978,cust_00088,597.58,wallet,failed,authentication_failed,24,20,4,0.8333,2,0.19,0,66276.91,1
